TIENDA_ID,AÑO,MES,VENTA_TOTAL
688,2023,3,444824.39
855,2024,4,444912.4
820,2024,7,445103.26
359,2024,12,445103.72
782,2023,1,445150.94
233,2024,11,445224.48
252,2024,12,445234.38
535,2023,7,445317.55
794,2023,1,445545.9
705,2023,8,445634.18
644,2024,7,445687.1
525,2023,11,445805.02
472,2024,12,446049.1
673,2023,2,446102.93
254,2024,12,446202.92
145,2024,12,446281.1
547,2024,5,446468.17
660,2023,12,446769.37
887,2023,2,446812.92
434,2023,1,446942.48
998,2024,12,447089.22
183,2024,12,447305.63
709,2023,2,447524.92
805,2024,12,447940.74
283,2024,12,448006.26
755,2024,12,448146.68
466,2023,4,448323.16
1001,2024,12,448332.27
824,2024,12,448360.54
233,2023,10,448436.64
542,2024,12,448476.24
48,2024,12,448557.54
793,2023,5,448603.47
56,2023,3,448712.19
842,2024,1,448812.48
25,2024,12,448823.15
547,2023,12,448927.4
532,2024,11,449225.48
749,2023,2,449491.96
816,2024,2,449515.66
908,2024,12,449655.45
656,2024,1,450009.38
850,2024,5,450058.14
274,2024,6,450140.1
431,2024,12,450296.44
19,2024,1,450302.66
646,2023,11,450456.66
97,2024,12,450470.41
760,2024,12,450721.53
830,2024,2,451374.96
305,2024,12,451408.78
959,2023,1,451501.56
704,2024,12,451600.51
269,2023,1,451733.09
497,2024,12,451768.51
845,2024,1,451816.92
784,2023,3,451863.25
663,2023,12,451979.2
535,2024,1,451979.82
739,2023,7,452058.17
986,2024,12,452105.38
293,2024,12,452167.96
633,2024,12,452174.14
547,2023,4,452227.71
797,2024,6,452452.04
684,2024,7,452462.97
480,2023,10,452655.52
233,2024,1,452916.15
842,2024,3,453015.39
502,2024,12,453147.17
658,2023,1,453747.83
1033,2024,12,453904.23
547,2024,3,454000.34
722,2024,12,454117.29
783,2023,1,454261.92
525,2023,4,454658.12
613,2024,12,454722.6
728,2024,12,454742.5
826,2023,11,454747.33
68,2024,12,454861.83
828,2024,2,455223.87
824,2023,10,455315.68
529,2024,2,455447.25
54,2024,12,455471.89
191,2024,3,455684.45
628,2023,9,455760.52
229,2024,12,455831.87
683,2023,9,455866.56
525,2023,10,455902.02
674,2024,12,455921.11
108,2024,12,456070.48
366,2023,1,456172.37
131,2024,12,456584.8
15,2023,3,456596.18
887,2023,1,456999.4
180,2024,12,457158.32
447,2023,4,457249.11
693,2023,6,457447.97
693,2023,4,457456.4
440,2024,1,457586.66
739,2024,3,457743.47
744,2023,1,457874.76
3,2024,12,457933.59
784,2023,4,458000.06
677,2023,10,458162.04
781,2023,11,458197.67
332,2023,1,458198.39
790,2023,8,458502.65
835,2024,2,458872.37
812,2023,5,459048.28
566,2024,2,459156.82
535,2023,5,459319.9
533,2023,4,459378.55
191,2023,3,459595.46
921,2024,12,459619.38
233,2023,8,459764.34
717,2023,12,459911.48
8,2024,12,459950.68
448,2024,12,459961.49
516,2023,3,460083.23
533,2023,7,460113.17
837,2024,3,460400.18
532,2023,1,460792.63
1025,2024,12,460974.46
456,2024,12,460987.02
793,2023,4,461098.13
585,2023,2,461317.87
532,2023,2,461342.09
587,2024,11,461506.44
698,2024,2,461648.34
739,2023,8,461663.58
648,2023,11,461978.51
742,2024,2,461983.92
660,2024,1,462198.49
527,2024,12,462252.89
784,2023,11,462309.35
702,2024,12,462359.75
525,2024,3,462556.19
269,2024,1,462574.07
30,2024,12,462629.72
663,2024,3,462639.18
856,2024,3,462782.79
1053,2023,7,462880.82
797,2024,4,463108.96
129,2024,12,463138.41
117,2023,12,463198.56
737,2023,4,463215.21
466,2024,6,463358.14
466,2023,12,463395.77
709,2023,1,463594.92
781,2023,2,463733.51
788,2023,4,464116.13
17,2023,2,464125.38
117,2024,1,464234.58
380,2024,12,464583.38
832,2024,3,464648.19
58,2023,2,464818.73
724,2023,1,464963.04
332,2024,12,464985.38
455,2023,3,465019.25
784,2023,5,465065.13
677,2023,11,465070.79
547,2023,1,465078.22
698,2024,11,465111.02
742,2023,5,465264.78
705,2024,6,465378.52
566,2023,3,465420.83
1055,2024,12,465697.15
538,2024,12,465788.29
10,2023,1,465883.01
233,2023,11,465996.07
770,2024,5,466114.18
790,2024,11,466150.76
597,2024,12,466168.14
525,2024,4,466174.54
233,2023,7,466238.72
833,2024,4,466488.17
656,2023,10,467059.15
739,2024,4,467325.34
800,2023,10,467440.23
563,2024,12,467506.67
415,2024,12,467671.98
547,2023,7,467824.84
868,2024,6,467841.23
909,2023,9,467862.4
833,2023,10,467906.98
936,2024,12,468233.88
569,2024,12,468246.48
852,2024,7,468484.88
491,2024,12,468592.12
744,2023,2,468709.43
191,2023,4,468743.24
486,2023,9,469091.85
407,2024,12,469208.98
741,2024,12,469210.58
709,2024,11,469286.59
143,2024,12,469323.91
795,2023,1,469464.41
937,2024,12,469531.88
235,2024,3,469546.85
816,2024,3,469554.03
29,2023,9,469595.31
547,2023,5,469705.34
609,2024,12,469800.57
117,2024,2,469861.97
164,2024,12,470030.16
450,2024,12,470139.37
688,2023,11,470182.87
373,2024,12,470770.26
194,2023,4,470967.51
812,2023,10,471132.21
43,2024,2,472144.86
516,2023,4,472241.54
775,2023,4,472256.58
683,2024,6,472267.43
469,2024,12,472471.21
104,2023,7,472716.5
646,2023,1,472779.33
833,2024,12,472959.03
612,2023,1,473209.5
787,2023,4,473271.37
794,2023,3,473372.37
660,2024,2,473382.22
642,2023,2,473417.91
742,2023,8,473465.3
774,2024,12,473599.75
792,2024,12,473698.99
486,2023,6,474010.15
233,2024,2,474261.33
660,2023,4,474279.88
707,2024,12,474380.61
242,2023,1,474470.15
742,2023,10,474633.09
803,2024,2,474835.71
10,2023,11,474839.43
777,2024,12,475205.42
829,2023,9,475276.99
663,2024,11,475304.65
104,2024,1,475361.15
1,2023,3,475459.96
663,2023,10,475517.61
1030,2023,1,475552.24
779,2024,12,475699.37
238,2024,12,475841.67
455,2023,7,475897.47
666,2024,12,476063.89
480,2023,9,476068.26
58,2023,1,476359.02
516,2024,6,476439.39
829,2023,12,476446.17
391,2023,4,476532.52
742,2024,1,476835.09
478,2024,12,477078.58
458,2024,3,477136.62
781,2023,1,477155.03
455,2023,9,477246.58
434,2024,2,477351.08
660,2023,11,477480.73
775,2023,5,477590.41
979,2024,12,477626.9
637,2023,12,477679.21
815,2023,11,477697.92
56,2023,12,477852.46
269,2023,10,477858.59
819,2023,12,478014.3
516,2023,5,478147.19
486,2024,5,478280.92
382,2023,1,478318.74
688,2024,2,478329.56
583,2024,12,478680.07
15,2024,2,478752.66
770,2024,7,478841.88
382,2023,2,478906.01
394,2024,12,478906.52
371,2024,12,479321.54
680,2023,11,479340.13
644,2023,1,479357.58
732,2023,2,479523.11
592,2023,9,479559.26
266,2023,12,479839.77
318,2024,12,479884.58
925,2024,12,480023.49
656,2023,4,480069.06
10,2024,2,480121.93
825,2024,3,480138.99
529,2024,11,480393.28
19,2023,8,480501.57
552,2023,11,480529.15
516,2024,7,480529.43
821,2023,12,480533.63
535,2023,9,480595.35
332,2023,2,480603.38
289,2023,9,480606.95
725,2024,12,480753.51
565,2024,12,480890.83
455,2024,3,481124.59
117,2023,2,481266.44
821,2024,2,481277.11
638,2024,12,481508.86
660,2023,3,481714.42
791,2023,3,481726.89
693,2024,11,481929.99
658,2023,2,481997.17
2,2024,12,482736.19
656,2023,11,482775.03
801,2023,11,482814.83
775,2023,3,483063.92
391,2024,12,483075.02
785,2024,12,483148.87
764,2024,12,483226.96
883,2024,12,483473.31
737,2023,3,483494.59
930,2024,12,483626.46
269,2023,11,483663.2
739,2024,11,483936.57
724,2023,2,484186
788,2023,5,484290.26
562,2023,12,484367.75
93,2024,2,484391.66
1030,2024,11,484510.77
414,2024,12,484670.8
828,2024,1,484829.14
797,2023,9,484857.99
811,2023,1,484946.4
650,2024,12,485018.06
897,2024,12,485060.3
525,2024,1,485256.63
466,2024,1,485541.56
646,2024,3,485616.76
824,2024,2,485801.15
547,2023,2,485975.99
663,2023,6,486019.64
64,2024,11,486385.84
842,2024,4,486424.64
242,2024,12,486429.89
673,2023,3,486486.71
826,2024,11,486532.21
930,2023,2,486665.31
732,2023,4,486797.88
486,2023,8,486822.5
811,2023,2,486902.84
782,2023,2,487027.58
646,2023,12,487079.22
683,2024,1,487307.04
794,2023,4,487450.99
825,2023,9,487566.69
766,2024,12,487784.62
447,2023,5,487829.51
709,2023,7,488056.44
216,2024,12,488252.18
275,2023,10,488276.53
525,2023,5,488278.88
170,2024,12,488329
978,2023,2,488498.98
56,2023,4,488533.32
10,2023,10,488600.02
535,2023,6,488680.3
525,2024,11,488685.15
835,2023,12,488817.22
693,2023,12,488946.93
525,2023,12,489223.07
354,2024,12,489224.58
887,2023,4,489523.94
772,2024,12,489534.89
824,2023,9,489614.18
917,2024,12,489674.07
328,2024,3,489689.07
525,2024,6,489701.27
19,2024,4,489707.05
230,2024,12,489803.44
706,2023,1,489846.45
15,2023,4,490029.7
828,2024,3,490142.52
138,2024,12,490173.68
843,2024,7,490242.78
189,2024,12,490374.36
775,2023,11,490449.85
646,2023,3,490603.49
993,2024,12,490703.81
586,2023,2,490893.1
698,2024,1,490997.73
95,2024,12,491270.26
247,2023,11,491304.79
573,2023,2,491331.42
829,2024,3,491511.5
117,2023,9,491511.96
815,2024,2,491556.04
104,2023,4,491885.48
682,2024,12,492032.74
739,2023,6,492113.37
732,2024,7,492213.36
56,2024,3,492386.94
1030,2024,7,492452.86
20,2023,12,492548.84
573,2023,1,492596.16
853,2024,12,492823.25
633,2024,2,492851.85
899,2024,12,492901.14
104,2024,3,492904.67
737,2023,12,492993.24
710,2023,4,493113.67
782,2024,2,493195.44
104,2023,2,493324.65
803,2023,11,493432.99
434,2023,2,493487.39
32,2023,11,493732.04
784,2023,12,493758.91
812,2023,11,493810.58
466,2023,5,493926.65
684,2024,5,493956.93
20,2024,12,493966.08
996,2024,12,494130.14
566,2023,10,494206.03
423,2024,12,494435.2
423,2024,4,494487.62
466,2023,8,494638.45
466,2023,7,494778.89
321,2023,3,494842.41
737,2023,5,494985.99
739,2023,9,495011.86
10,2023,4,495073.33
503,2024,12,495222.12
551,2024,12,495307.06
233,2023,6,495319.22
673,2024,2,495522.77
684,2023,7,495530.01
580,2024,12,495631.36
886,2024,12,495667.33
727,2024,12,495837.18
826,2024,2,495918.77
338,2024,12,495927.92
959,2023,3,495941.96
516,2023,8,496633.42
298,2024,12,496853.03
617,2024,12,496939.59
771,2023,10,497184.31
581,2023,3,497318.35
409,2023,9,497384.72
763,2024,7,497403.71
693,2024,4,497494.55
99,2024,12,497531.96
663,2024,6,497559.37
863,2024,4,497963.16
709,2024,3,497993.46
464,2024,7,498004.62
10,2023,3,498450.34
1030,2023,4,498573.19
117,2023,8,498811.46
616,2023,2,498905.8
644,2024,11,498954.6
532,2023,11,499154.51
800,2023,11,499307.59
37,2023,11,499360.97
849,2024,2,499559.68
637,2024,11,499662.13
586,2023,1,499746.67
828,2024,4,499780.82
732,2023,1,499828.44
812,2024,2,499980.22
402,2024,2,500061.07
24,2023,2,500078.8
78,2024,12,500208.7
749,2023,3,500238.91
673,2023,5,500245.12
803,2023,5,500347.32
688,2024,11,500435.88
801,2023,7,500873.65
233,2023,1,501057.93
64,2023,2,501065.66
449,2024,12,501129.53
688,2023,12,501250.1
830,2024,1,501301.23
938,2024,12,501314.77
671,2024,12,501526.27
648,2024,1,501559.52
599,2024,12,501615.23
824,2023,12,501621.99
535,2024,4,501673.39
693,2024,3,501676.67
810,2023,1,501781.38
320,2024,12,501848.84
656,2023,12,501871.64
684,2023,8,502092.16
816,2023,12,502110.52
789,2023,1,502158.33
775,2024,1,502170.73
15,2023,12,502259.98
989,2024,12,502273.35
693,2024,1,502528.82
693,2023,9,502774.24
742,2024,11,502988.19
739,2024,6,503238.8
815,2023,10,503384.02
233,2023,3,503472.35
684,2023,6,503525.22
438,2024,12,503708.26
375,2024,12,503880.98
1042,2024,12,504114.79
566,2023,12,504280.87
673,2023,4,504779.41
822,2024,12,504860.48
370,2024,12,504903.33
380,2023,11,504931.77
19,2023,7,505133.3
355,2023,8,505157.86
575,2024,12,505199.28
104,2024,11,505230.96
382,2023,11,505256.85
480,2023,1,505295.18
363,2024,12,505369.19
29,2023,10,505384.77
192,2024,12,505493.93
368,2024,12,505516.26
815,2024,1,505545.76
402,2024,11,505613.3
737,2023,10,505651.75
796,2023,2,505673.97
233,2023,9,505921.54
685,2023,1,505921.75
872,2024,7,505936.66
1030,2024,2,505963.12
233,2023,4,506037.03
483,2024,12,506186.95
775,2023,10,506291.78
486,2023,7,506334.37
866,2024,11,506429.46
607,2023,7,506509.14
644,2023,2,506522.73
845,2024,3,506602.13
844,2024,2,506810.2
122,2024,12,506950.56
607,2024,2,507041.21
15,2024,1,507225.56
342,2024,1,507611.77
58,2023,4,507629.65
782,2023,7,507784.53
71,2023,2,507836.4
266,2024,1,507992.22
782,2023,11,508176.51
19,2024,3,508184.5
485,2023,6,508327.88
688,2023,5,508350.59
594,2024,12,508415.89
642,2023,4,508544.59
946,2024,12,508571.3
586,2023,3,508578.64
763,2024,6,508694.59
152,2024,12,508767.95
803,2023,10,508864.32
904,2024,12,508930.56
636,2023,11,508996.39
1017,2024,12,509007.62
800,2023,6,509094.8
775,2023,6,509307.06
266,2023,11,509413.69
825,2024,11,509508.59
656,2023,5,509532.43
286,2024,12,509682.57
789,2023,2,509865.01
673,2023,6,509906.64
846,2024,4,510410.55
710,2023,2,510432.23
233,2024,4,510547.75
19,2023,12,510715.93
959,2023,4,510718.72
233,2023,5,510803.68
193,2023,8,510883.58
646,2023,4,510887.02
815,2023,7,511212.92
761,2023,2,511296.62
289,2023,10,511363.34
247,2024,1,511484.06
468,2024,12,511514.82
324,2024,12,511545.66
409,2023,8,511546.1
693,2023,8,511577.88
747,2023,1,511588.57
747,2024,6,511777.54
808,2023,11,511863.34
642,2023,12,511898.42
588,2024,12,511969.16
247,2023,12,512198.04
829,2024,4,512280.97
768,2024,1,512394.3
39,2024,2,512427.67
607,2024,6,512569.48
574,2024,2,512671.67
800,2024,1,512987.45
172,2024,12,513022.94
782,2023,10,513033.52
331,2024,12,513062.79
1030,2023,3,513066.66
783,2024,12,513081.78
464,2024,6,513140.62
589,2024,12,513189.28
710,2023,3,513196.76
751,2024,12,513201.87
395,2024,12,513202.36
568,2024,12,513228.56
43,2023,1,513236.08
427,2024,12,513350.08
781,2023,4,513350.71
710,2023,1,513449.19
872,2024,11,513474.11
976,2023,2,513606.64
790,2023,7,513619.49
532,2024,2,513711.16
91,2024,12,513721.77
269,2023,2,514097.14
709,2023,4,514222.31
205,2024,12,514274.23
648,2023,12,514406.96
624,2024,12,514422.82
574,2023,2,514469.34
732,2023,12,514536.3
607,2023,4,514541.9
677,2023,6,514559.45
15,2024,11,514721.6
480,2023,3,514747.61
815,2023,12,515041.18
788,2023,11,515113.98
56,2023,10,515133.58
711,2023,5,515172.7
56,2023,5,515199.35
786,2023,7,515394.41
587,2023,11,515413.01
516,2023,6,515449.17
658,2023,3,515489.06
747,2024,11,515655.61
746,2024,3,515765.85
678,2024,12,515798.42
658,2023,4,515889
362,2024,12,516013.41
783,2023,3,516107.96
803,2024,3,516255.98
480,2023,2,516282.27
719,2024,12,516332.26
646,2024,11,516382.26
191,2023,5,516386.45
422,2024,12,516416.01
607,2024,4,516480.79
315,2024,12,516602.12
111,2024,11,517099.71
173,2024,12,517103.17
581,2023,4,517191.58
455,2023,4,517315.31
64,2023,1,517316.78
910,2024,12,517359.06
35,2023,11,517395.48
717,2023,5,517571.44
663,2024,7,517607.55
810,2023,2,517712.37
464,2024,2,517719.82
397,2023,11,517958.11
790,2023,11,517982.54
634,2024,12,518015.8
746,2024,2,518204.23
831,2024,3,518240.77
793,2023,6,518455.12
178,2024,12,518569.31
995,2023,1,518625.64
663,2024,5,518776.57
740,2023,2,518777.13
1052,2024,12,518993.77
547,2023,6,519152.11
11,2023,1,519210.89
177,2023,1,519243.19
233,2024,3,519374.13
829,2024,1,519655.58
564,2024,12,519772.39
473,2024,12,519817.62
784,2023,10,519852.2
648,2023,2,519955.55
66,2024,12,519982.56
544,2023,1,520057.07
787,2023,5,520123.54
735,2024,12,520175.19
266,2023,4,520221.46
710,2023,7,520241.61
292,2024,12,520276.33
1046,2024,12,520278.13
642,2023,1,520441.66
720,2023,11,520602.95
138,2023,5,520701.46
98,2024,12,520866.16
83,2024,12,521028.04
709,2024,7,521092.67
11,2023,5,521131.68
586,2023,4,521287.68
677,2023,12,521578.22
34,2024,12,521632.16
673,2023,12,521830.9
794,2023,5,521838.44
282,2024,12,522361.62
692,2024,12,522380.93
695,2023,2,522466.63
241,2024,12,522582.52
464,2023,11,522605.2
781,2023,12,522787.97
808,2024,2,522806.55
709,2023,3,523018.4
778,2024,12,523170.85
776,2024,12,523318.21
798,2023,4,523344.56
816,2024,4,523617.63
762,2023,11,523666.83
607,2024,3,523811.02
606,2023,8,523819.62
615,2023,2,523979.34
949,2023,2,524061.77
581,2024,2,524065.77
747,2024,7,524102.31
58,2023,3,524110.92
303,2024,12,524216.48
646,2024,4,524288.39
648,2024,2,524359.62
790,2023,4,524363.39
393,2024,12,524419.57
585,2023,12,524486.6
812,2023,8,524782.95
641,2023,12,524799.73
887,2023,3,524935.5
714,2023,5,524937.14
171,2024,12,524972.89
90,2024,12,525136.27
679,2023,10,525181.77
191,2023,9,525210.04
93,2023,11,525301.36
607,2023,6,525634.34
742,2023,6,526010.74
647,2024,12,526129.38
556,2024,12,526155.01
623,2024,11,526155.93
834,2024,2,526633.29
781,2024,2,526812.34
516,2024,5,526860.62
695,2023,1,526969.19
656,2024,2,527002.79
660,2024,11,527024.52
975,2024,12,527328.75
464,2023,2,527419.73
663,2023,9,527427.99
1030,2024,1,527485.42
1032,2024,12,527673.86
826,2023,12,527706.25
259,2024,3,527782.15
574,2023,1,527841.33
259,2024,4,528024.36
616,2023,1,528133.29
10,2024,11,528134.58
191,2024,11,528163.48
660,2024,6,528179.3
32,2023,10,528360.7
447,2023,7,528444.72
651,2024,12,528486.25
246,2023,1,528623.79
837,2024,4,528632.35
6,2023,2,528673.56
732,2023,11,528768.17
607,2024,7,528779.73
1030,2024,6,528806.69
594,2023,2,528831.61
37,2023,1,528981.21
951,2024,12,528994.07
849,2024,4,529102.11
693,2023,7,529264.96
547,2023,9,529590.94
840,2024,3,529632.9
646,2023,5,529653.7
231,2024,12,529670.05
825,2024,4,529791.37
607,2024,1,530047.2
544,2023,2,530152.47
688,2024,3,530207.71
158,2024,12,530349.53
791,2023,4,530364.87
830,2024,11,530527.76
117,2023,4,530542.76
912,2024,12,530801.62
466,2023,6,530924.14
825,2024,1,530989.54
752,2024,12,531034.35
125,2024,12,531171.23
166,2024,12,531227.81
102,2024,12,531351.14
109,2023,1,531453.77
265,2023,10,531488.28
783,2023,4,531547.59
269,2024,4,531581.89
191,2023,6,531682.84
800,2023,12,531772.92
278,2024,12,531831.09
115,2024,12,531998.88
740,2023,1,532054.43
690,2024,12,532098.36
737,2024,1,532169.33
800,2023,8,532187.58
829,2024,11,532208.86
199,2023,11,532578.85
834,2024,3,532584.1
581,2024,1,532838.84
43,2023,2,532862.31
658,2023,11,532931.94
667,2024,12,532986.46
801,2023,10,533011.4
709,2024,4,533131.44
821,2023,7,533257.17
782,2023,9,533372.95
710,2023,11,533373.97
959,2023,5,533382.33
19,2023,9,533519.58
688,2023,10,533594.12
227,2024,12,533937.91
803,2023,12,534086.67
117,2024,4,534094.27
688,2024,1,534245.99
342,2024,12,534345.84
801,2023,8,534374.78
911,2024,2,534666.82
808,2023,10,534843.78
849,2023,12,534858.51
219,2024,1,534929.48
373,2023,11,534933.7
918,2024,12,535040.12
806,2023,4,535127.33
566,2024,11,535186.14
535,2024,7,535382.79
792,2023,4,535650.44
71,2023,1,535685.1
739,2024,7,535897.89
93,2024,1,535911.01
525,2023,6,535994.98
257,2024,12,536116.7
646,2023,10,536324.44
199,2023,8,536360.64
834,2024,1,536365.41
642,2023,11,536369.73
566,2024,1,536632.58
1056,2024,12,536720.1
385,2024,1,536889.04
623,2024,2,536974.75
529,2024,1,537001.63
15,2023,5,537358.74
1037,2023,2,537424.43
426,2023,1,537456.71
138,2023,3,537462.21
266,2023,10,537510.91
266,2024,2,537592.63
399,2024,11,537782.66
37,2023,10,537787.18
684,2023,9,537798.68
85,2023,11,537822.21
10,2023,5,537980.1
978,2023,1,537998.33
842,2024,7,538085.08
585,2024,2,538112.74
10,2024,1,538209.11
383,2024,12,538436.79
832,2024,11,538460.39
1037,2024,2,538502.12
788,2023,10,538507.03
539,2024,12,538569.02
540,2024,12,538572.61
529,2023,11,538576.78
485,2024,12,538801.72
56,2024,1,538848.81
677,2024,6,538895.62
644,2023,4,539166
677,2024,11,539181.55
747,2023,2,539492.32
562,2023,1,539581.48
812,2023,12,539647.43
1023,2024,12,539758.63
14,2024,12,539770.15
525,2023,8,539812.48
569,2023,2,539875.42
804,2023,4,539907.06
800,2023,7,540239.18
790,2023,3,540342.8
903,2023,2,540399.81
242,2023,2,540458.89
525,2023,7,540492.48
622,2023,2,540597.54
64,2024,2,540643.15
13,2024,12,540728.19
1050,2024,12,540780.76
995,2023,2,540786.04
851,2024,4,540852.63
882,2024,12,540880.93
266,2024,11,540948.47
528,2023,2,541036.93
680,2023,12,541081.82
648,2023,1,541099.58
29,2023,11,541247.09
800,2024,2,541447.67
632,2024,1,541667.01
792,2023,3,541882.24
755,2023,1,541945.61
64,2023,4,542033.2
784,2023,8,542056.04
623,2023,11,542271.72
810,2023,4,542377.58
418,2024,12,542426.03
489,2024,1,542437.99
308,2024,7,542482.4
328,2023,1,542553.27
382,2023,12,542899
376,2023,3,543018.81
680,2023,10,543306.79
826,2023,10,543335.49
256,2023,1,543383.64
803,2023,8,543490.71
644,2024,1,543820.86
749,2023,11,544203.71
15,2023,11,544213.86
816,2024,1,544221.25
464,2024,1,544312.22
742,2023,7,544524.58
552,2023,8,544554.7
781,2023,3,544660.33
24,2023,1,544685.85
784,2023,6,544748.05
466,2023,9,544979.9
525,2024,7,545359.88
552,2024,2,545543.2
660,2023,10,545555.35
464,2023,1,545561.06
812,2023,7,545604.39
405,2023,9,545610.39
328,2023,11,545665.51
133,2024,12,545702.71
168,2024,12,545795.76
812,2023,6,546107.73
699,2023,2,546113.98
516,2023,7,546118.18
660,2024,4,546261.73
954,2024,12,546396.38
677,2023,7,546404.26
771,2023,7,546662.08
579,2023,2,546717.69
10,2023,12,546728.53
729,2024,1,546742.17
37,2023,2,546790.44
340,2023,2,546817.94
672,2024,12,546926.49
579,2023,4,546966.02
21,2024,12,546985.49
708,2024,12,547090.83
1030,2023,6,547228.75
32,2023,5,547268.5
194,2024,12,547467.2
1030,2023,5,547467.9
781,2023,10,547595.05
488,2023,12,547630.19
658,2023,10,547638.62
